country,countryname,StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,home,gathering,distance,hands,help_covid,donate_covid,volunteer_covid,help,donate,volunteer,admiration,calm,compassion,determination,moved,gratitude,hope,love,relief,pleasure,anger,anxiety,boredom,confusion,disgust,fear,frustration,loneliness,regret,sadness,ERQ1_rumination,ERQ2_reappraisal,ERQ3_suppression,ERQ4_socialsharing,ERQ5_distraction,ERQ6_acceptance,support,connected,phy_healthy,mentally_healthy,stressed,tired,depressed,res_1,res_2,euda_1,euda_2,swl,sympathy,concerned,overwhelmed,distressed,self_vulnerable,country_vulnerable,age,education,gender,ladder,employment,losejob,covidsymptom,language,datasource,ISO3,longstring,na_count
89,Japan,04/05/2020 18:49,04/05/2020 19:10,0,100,1295,1,04/05/2020 19:10,85,100,50,95,0,0,0,1,0,0,2,3,3,3,1,3,1,3,3,3,6,6,5,1,6,5,6,3,2,3,3,3,3,4,3,3,1,3,70,72,54,55,18,5,5,5,4,7,6,6,6,6,1,10,52,12,2,6,1,NA,0,JA,snowball,JPN,3,0
89,Japan,01/05/2020 00:50,01/05/2020 01:00,0,100,568,1,01/05/2020 01:00,90,100,100,100,0,0,0,0,0,0,2,5,4,3,3,3,1,3,2,3,6,5,2,2,4,4,5,1,3,2,2,4,3,4,4,4,1,4,19,71,61,100,19,4,4,2,1,5,6,5,1,1,5,8,41,16,2,4,2,NA,NA,JA,snowball,JPN,3,0
89,Japan,30/04/2020 18:34,30/04/2020 18:40,0,100,376,1,30/04/2020 18:40,80,94,91,61,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,4,4,4,3,2,4,3,3,3,3,3,3,63,65,49,30,30,3,5,5,4,8,3,5,3,4,5,8,53,NA,2,8,1,NA,0,JA,snowball,JPN,7,0
89,Japan,06/05/2020 17:27,06/05/2020 17:36,0,100,561,1,06/05/2020 17:36,80,100,90,100,0,0,0,0,0,0,3,2,4,2,2,3,2,4,2,3,3,4,3,5,3,5,3,3,3,5,3,4,3,3,2,3,4,4,100,92,50,51,51,3,4,3,3,7,3,6,6,6,10,10,49,10,2,3,2,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 20:45,06/05/2020 20:51,0,74,315,0,13/05/2020 20:51,100,100,81,100,0,0,0,0,0,0,2,3,4,3,3,4,4,2,4,2,1,4,5,1,3,4,4,3,3,2,3,1,5,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,JA,snowball,JPN,2,0
89,Japan,04/05/2020 21:05,04/05/2020 21:17,0,100,720,1,04/05/2020 21:18,100,100,90,50,0,0,0,0,0,0,3,4,3,5,3,6,4,3,3,0,4,3,5,3,5,4,0,4,2,4,3,3,3,3,3,4,0,3,100,100,8,8,8,5,5,5,6,7,6,6,1,5,2,5,47,NA,2,5,1,NA,0,JA,snowball,JPN,2,0
89,Japan,06/05/2020 01:35,06/05/2020 01:44,0,100,531,1,06/05/2020 01:44,71,100,60,100,0,0,0,0,0,0,4,3,4,2,3,4,2,4,1,3,2,6,4,4,3,2,5,5,2,1,4,3,2,5,3,3,4,4,58,29,87,85,78,2,2,1,2,5,2,5,3,3,6,5,36,16,2,8,1,NA,0,JA,snowball,JPN,2,0
89,Japan,01/05/2020 02:46,01/05/2020 02:56,0,100,594,1,01/05/2020 02:56,73,50,82,93,0,0,0,0,0,0,1,3,1,3,2,3,1,3,1,2,1,3,3,2,2,3,2,2,3,2,2,2,0,3,3,3,2,3,60,51,30,30,17,3,3,3,2,5,4,4,3,1,3,7,58,16,2,6,1,NA,0,JA,snowball,JPN,2,0
89,Japan,04/05/2020 03:24,04/05/2020 03:45,0,100,1262,1,04/05/2020 03:45,100,100,0,100,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,0,0,3,3,2,3,3,3,2,3,1,4,100,100,NA,31,NA,3,3,3,3,8,3,3,3,3,4,6,24,12,2,7,1,NA,0,JA,snowball,JPN,10,0
89,Japan,01/05/2020 00:53,01/05/2020 01:03,0,100,626,1,01/05/2020 01:03,60,92,83,100,0,0,0,1,0,0,4,4,5,4,5,4,2,5,1,1,4,4,0,2,2,1,2,0,0,4,1,5,3,4,2,5,4,4,81,80,74,40,4,5,5,4,4,7,4,5,5,6,3,6,44,18,2,6,1,NA,0,JA,snowball,JPN,2,0
89,Japan,08/05/2020 00:14,08/05/2020 00:29,0,100,911,1,08/05/2020 00:29,95,100,90,80,0,0,0,0,0,0,3,2,3,4,4,5,2,5,4,4,0,5,0,0,0,2,4,4,0,0,4,1,5,0,1,1,4,5,50,19,76,9,9,5,5,1,4,8,5,5,1,4,0,2,26,19,1,2,4,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 20:17,06/05/2020 20:26,0,100,540,1,06/05/2020 20:26,100,100,79,38,0,0,0,1,0,0,2,5,4,4,2,3,2,3,2,3,1,3,6,1,1,1,3,5,4,3,4,6,5,0,1,4,5,4,37,24,29,34,60,4,4,4,4,6,5,4,3,4,8,9,25,17,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,29/04/2020 17:23,30/04/2020 05:46,0,100,44593,1,30/04/2020 05:46,100,100,90,100,0,0,0,0,0,0,1,1,3,2,3,2,2,3,3,1,0,5,4,3,1,4,4,3,0,2,1,1,3,0,3,3,0,1,90,95,100,86,16,3,3,5,4,8,6,6,5,5,7,6,64,12,2,6,5,0,0,JA,snowball,JPN,2,0
89,Japan,01/05/2020 02:51,01/05/2020 03:01,0,100,624,1,01/05/2020 03:01,94,100,85,94,0,0,0,0,0,0,2,3,3,0,3,3,2,3,2,2,3,3,3,2,2,1,3,2,2,1,0,3,2,5,0,3,3,3,100,100,75,75,25,3,3,6,4,7,6,6,3,3,2,3,45,16,2,8,2,NA,NA,JA,snowball,JPN,3,0
89,Japan,06/05/2020 18:31,06/05/2020 18:38,0,100,414,1,06/05/2020 18:38,100,100,100,100,0,0,0,0,1,0,2,4,3,4,2,6,4,3,4,6,0,2,2,3,0,1,0,0,0,0,2,6,2,6,3,5,4,4,100,100,10,0,0,5,5,5,6,8,4,4,2,2,3,8,30,16,2,6,2,NA,0,JA,snowball,JPN,4,0
89,Japan,06/05/2020 17:07,06/05/2020 17:21,0,100,796,1,06/05/2020 17:21,80,90,41,100,0,0,0,0,0,0,1,6,5,6,0,6,6,6,6,6,1,6,3,0,0,1,6,0,0,6,3,6,6,1,6,6,1,2,0,3,27,64,11,5,2,1,3,8,6,6,0,2,0,10,56,13,1,4,1,NA,0,JA,snowball,JPN,5,0
89,Japan,06/05/2020 18:32,06/05/2020 18:40,0,100,455,1,06/05/2020 18:40,91,100,82,82,1,0,0,1,0,1,5,4,5,5,4,5,4,5,5,5,2,1,0,0,1,1,0,0,1,1,1,6,5,5,1,3,1,4,93,93,20,0,0,5,5,5,5,8,3,3,1,3,3,5,43,17,2,6,2,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 18:28,06/05/2020 18:40,0,100,726,1,06/05/2020 18:40,49,19,71,70,0,0,0,1,1,0,3,6,5,6,4,6,4,5,4,4,0,0,1,0,2,1,1,0,0,0,0,6,1,5,1,6,4,6,100,91,19,8,3,6,6,6,6,10,3,4,0,1,0,4,57,16,2,8,2,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 23:08,06/05/2020 23:18,0,100,562,1,06/05/2020 23:18,100,100,80,80,0,0,0,1,0,0,0,5,3,2,2,4,2,3,2,1,0,1,1,0,0,0,2,2,1,1,3,3,1,5,1,5,4,4,91,76,29,29,7,4,5,5,5,8,5,5,0,1,3,2,22,14,1,8,4,NA,0,JA,snowball,JPN,3,0
89,Japan,05/05/2020 22:52,05/05/2020 22:57,0,100,313,1,05/05/2020 22:58,100,100,100,100,0,0,0,0,0,0,6,6,6,3,6,6,6,6,3,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,6,6,100,100,0,0,0,6,6,6,6,8,6,6,0,6,0,5,23,17,2,8,4,NA,0,JA,snowball,JPN,10,0
89,Japan,04/05/2020 02:21,04/05/2020 15:52,0,100,48653,1,04/05/2020 15:52,90,100,50,100,0,0,0,0,0,0,0,3,3,3,1,3,2,2,1,3,3,5,3,5,2,4,4,4,3,4,4,2,3,2,3,4,4,4,30,40,92,72,50,2,3,2,3,4,6,6,6,6,3,3,37,21,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,04/05/2020 01:52,04/05/2020 02:12,0,100,1202,1,04/05/2020 02:12,100,100,90,100,0,0,0,0,0,0,3,5,4,2,3,4,5,1,1,1,1,5,4,3,4,4,4,3,0,5,3,5,4,2,4,1,4,3,100,18,66,21,45,3,4,1,4,5,6,6,5,5,4,10,30,18,2,8,2,NA,1,JA,snowball,JPN,4,0
89,Japan,06/05/2020 17:10,06/05/2020 17:26,0,100,923,1,06/05/2020 17:26,94,100,92,93,0,0,0,0,0,0,1,3,3,1,2,2,2,3,2,2,1,3,4,1,2,2,3,3,1,1,3,2,2,2,3,3,2,2,50,50,50,50,39,3,2,3,3,7,4,5,1,3,4,3,50,12,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 17:51,30/04/2020 18:01,0,100,583,1,30/04/2020 18:01,72,28,72,100,1,0,0,1,0,0,3,3,3,3,2,5,1,3,1,3,4,5,4,3,5,4,4,3,3,4,2,4,4,4,2,3,4,4,41,62,64,67,52,4,4,4,4,7,4,5,4,4,8,10,57,16,2,7,1,NA,0,JA,snowball,JPN,4,0
89,Japan,01/05/2020 17:48,01/05/2020 17:57,0,100,583,1,01/05/2020 17:58,100,100,100,100,1,0,0,1,0,0,2,3,3,3,2,3,2,3,1,3,6,6,6,3,6,4,6,1,4,5,5,5,6,2,4,3,4,4,18,19,100,100,100,3,3,3,3,6,6,6,3,6,10,10,44,13,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 16:48,30/04/2020 17:00,0,100,713,1,30/04/2020 17:00,95,100,100,9,0,0,0,0,0,0,3,3,3,3,3,3,3,4,2,4,4,5,2,2,4,2,3,1,2,2,2,2,2,2,4,4,2,3,61,62,52,52,33,4,4,4,4,8,5,6,2,6,4,7,42,21,2,6,1,NA,0,JA,snowball,JPN,7,0
89,Japan,30/04/2020 10:01,30/04/2020 10:12,0,100,689,1,30/04/2020 10:13,68,100,56,100,0,0,0,0,0,0,4,4,4,3,2,6,3,6,2,4,0,6,5,3,4,4,4,3,2,3,2,5,4,1,3,5,6,6,64,60,64,87,32,4,4,4,4,7,6,6,2,6,5,9,38,19,2,6,2,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 18:33,06/05/2020 18:44,0,100,698,1,06/05/2020 18:44,96,100,100,100,0,0,0,0,0,0,2,3,4,3,4,6,3,2,3,3,3,3,0,0,3,4,5,4,3,3,0,6,4,4,0,4,4,4,95,72,72,40,23,3,3,5,1,5,6,6,0,4,5,5,35,22,1,6,1,NA,0,JA,snowball,JPN,4,0
89,Japan,06/05/2020 20:22,06/05/2020 20:44,0,100,1267,1,06/05/2020 20:44,100,100,80,100,0,0,0,0,0,0,2,3,3,3,3,4,3,3,4,4,2,4,5,2,4,4,4,4,4,2,4,4,6,2,5,2,4,4,72,73,49,28,39,3,4,4,2,8,4,4,3,4,6,6,28,21,2,4,1,NA,0,JA,snowball,JPN,5,0
89,Japan,01/05/2020 02:59,01/05/2020 03:13,0,100,853,1,01/05/2020 03:14,100,100,100,100,0,0,0,0,0,0,2,2,5,3,2,4,3,5,2,5,4,2,2,2,4,1,3,1,1,2,1,3,0,5,4,5,5,6,81,91,24,8,0,2,3,3,3,7,6,6,0,2,1,7,31,21,2,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 18:21,30/04/2020 18:33,0,100,736,1,30/04/2020 18:33,90,90,100,100,1,0,0,1,0,0,4,3,4,4,6,6,3,6,3,6,3,5,0,2,3,2,1,0,2,6,6,5,5,6,1,6,3,6,55,100,0,0,0,3,6,5,6,10,4,4,0,2,1,10,53,16,2,7,2,NA,1,JA,snowball,JPN,2,0
89,Japan,07/05/2020 23:50,07/05/2020 23:57,0,100,429,1,07/05/2020 23:58,89,90,90,70,1,0,0,1,0,0,5,2,4,3,3,5,2,4,2,3,3,4,2,5,5,5,4,5,4,4,4,5,4,2,5,2,3,2,38,60,64,71,72,3,4,2,4,8,5,5,5,5,7,8,21,10,2,7,4,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 20:26,30/04/2020 20:33,0,100,440,1,30/04/2020 20:33,30,92,69,29,0,0,0,0,0,0,1,5,3,4,3,3,3,4,3,3,1,3,1,1,2,1,3,0,0,2,0,1,0,0,0,3,1,3,81,80,8,8,0,2,2,3,3,4,5,5,2,3,6,9,61,24,1,8,2,NA,1,JA,snowball,JPN,3,0
89,Japan,12/05/2020 19:33,12/05/2020 19:39,0,100,345,1,12/05/2020 19:39,100,100,100,33,0,1,0,0,1,0,1,2,4,2,2,3,3,1,2,3,3,5,6,3,4,4,6,5,6,4,4,4,4,0,0,2,0,2,81,26,81,80,100,3,2,2,2,0,6,6,3,4,5,2,32,24,1,7,4,NA,0,ZH-S,snowball,JPN,2,0
89,Japan,30/04/2020 20:27,30/04/2020 20:36,0,100,560,1,30/04/2020 20:36,93,100,80,62,0,0,0,0,0,0,2,5,2,2,3,3,2,3,3,3,3,3,1,1,4,4,1,2,1,4,1,3,2,4,3,4,3,3,72,73,12,30,24,3,4,3,3,7,5,5,5,5,8,6,53,16,2,5,1,NA,0,JA,snowball,JPN,5,0
89,Japan,10/05/2020 03:32,10/05/2020 03:43,0,100,673,1,10/05/2020 03:43,71,100,71,100,1,1,0,1,0,0,1,5,3,1,1,2,2,3,1,2,2,2,4,1,2,2,5,4,2,4,1,3,2,4,1,4,2,3,50,53,50,43,36,3,3,4,4,5,6,4,0,0,4,6,38,21,2,6,1,NA,1,JA,snowball,JPN,3,0
89,Japan,30/04/2020 20:28,30/04/2020 20:37,0,100,545,1,30/04/2020 20:37,90,90,90,90,0,0,0,0,0,0,3,3,4,3,4,5,3,5,3,1,5,5,3,5,3,4,3,5,3,4,4,4,2,4,4,4,4,4,50,50,50,50,61,1,2,1,1,4,5,5,3,5,9,7,47,18,2,2,2,NA,1,JA,snowball,JPN,2,0
89,Japan,04/05/2020 21:08,04/05/2020 21:16,0,100,468,1,04/05/2020 21:16,100,100,100,100,0,0,0,0,0,0,3,4,4,0,2,3,1,2,2,3,6,4,5,2,6,2,6,6,3,6,4,4,6,4,2,4,0,1,83,28,86,40,67,2,2,0,2,3,4,6,6,6,2,10,44,16,2,5,1,NA,1,JA,snowball,JPN,2,0
89,Japan,30/04/2020 18:24,30/04/2020 18:38,0,100,835,1,30/04/2020 18:38,85,80,70,80,0,0,0,0,0,0,4,4,3,2,2,4,2,4,2,2,0,3,1,4,0,1,1,0,1,1,2,3,1,1,1,4,1,2,72,88,17,17,17,2,2,4,2,7,4,4,1,4,7,8,56,16,1,7,1,NA,2,JA,snowball,JPN,2,0
89,Japan,06/05/2020 08:41,06/05/2020 08:49,0,100,522,1,06/05/2020 08:49,100,100,31,100,0,0,0,0,0,0,3,5,5,3,3,6,3,3,6,3,6,5,6,4,4,3,4,6,3,6,6,6,3,6,1,6,6,6,81,50,100,51,51,4,4,4,4,6,6,6,6,6,5,10,NA,11,NA,5,1,NA,0,JA,snowball,JPN,2,0
89,Japan,01/05/2020 00:49,01/05/2020 00:55,0,100,371,1,01/05/2020 00:55,100,100,100,84,0,0,0,1,0,0,2,5,5,4,2,4,4,4,2,4,2,4,5,5,1,4,3,2,1,3,4,4,3,4,5,3,4,4,92,85,98,96,61,4,4,5,5,9,5,4,2,2,3,6,47,20,2,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 17:03,06/05/2020 17:08,0,100,317,1,06/05/2020 17:09,97,100,100,90,0,0,0,1,1,0,5,6,3,4,5,6,6,6,5,0,1,5,6,5,2,1,1,2,2,5,5,6,6,6,6,6,0,4,100,86,89,7,2,5,5,1,2,8,6,6,3,3,4,1,57,15,1,9,1,NA,NA,JA,snowball,JPN,3,0
89,Japan,10/05/2020 08:54,10/05/2020 09:01,0,100,377,1,10/05/2020 09:01,7,88,53,97,0,0,0,0,0,0,3,4,3,4,4,4,5,4,4,4,1,1,5,2,0,1,1,0,2,1,1,4,1,4,1,5,4,6,100,89,61,28,8,4,4,4,4,7,3,4,0,0,0,0,24,17,1,6,4,NA,0,ZH-S,snowball,JPN,3,0
89,Japan,30/04/2020 23:19,30/04/2020 23:26,0,100,407,1,30/04/2020 23:26,100,100,100,100,0,1,0,0,1,0,4,4,5,4,3,4,3,5,2,2,4,5,3,4,3,4,3,3,3,3,2,4,3,3,3,4,2,2,81,78,71,31,31,5,5,5,6,10,3,5,1,3,4,6,36,21,1,8,1,NA,0,JA,snowball,JPN,4,0
89,Japan,30/04/2020 19:56,30/04/2020 20:06,0,100,636,1,30/04/2020 20:06,20,90,60,70,0,0,0,0,0,0,4,4,3,2,4,4,3,3,1,2,3,3,5,4,3,3,3,3,3,2,3,4,3,4,3,4,2,2,82,70,40,61,30,4,4,4,4,7,4,5,2,3,3,7,35,21,1,8,1,NA,1,JA,snowball,JPN,5,0
89,Japan,06/05/2020 17:35,06/05/2020 17:49,0,100,807,1,06/05/2020 17:49,93,81,81,92,0,0,0,0,0,0,2,4,3,2,4,4,0,3,1,4,6,5,4,1,5,4,4,0,2,4,4,4,1,5,3,4,4,4,82,40,72,40,100,1,1,0,2,7,6,6,1,6,3,10,53,17,2,5,1,NA,1,JA,snowball,JPN,2,0
89,Japan,06/05/2020 17:37,06/05/2020 17:47,0,100,615,1,06/05/2020 17:48,80,80,81,100,0,0,0,0,0,0,4,2,4,4,2,4,4,4,3,1,2,4,6,2,2,1,5,1,1,3,1,1,3,1,3,5,1,1,38,36,83,84,51,3,5,4,5,8,2,2,1,3,8,7,41,21,1,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 18:00,30/04/2020 18:12,0,100,761,1,30/04/2020 18:12,80,100,90,50,0,0,0,0,0,0,0,3,3,2,1,2,3,3,3,1,2,1,2,0,0,1,0,0,0,0,2,3,3,3,1,4,3,3,81,91,9,0,0,4,4,3,4,7,2,5,0,2,2,10,50,21,1,7,1,NA,2,JA,snowball,JPN,4,0
89,Japan,20/04/2020 05:34,20/04/2020 05:46,0,100,705,1,20/04/2020 05:46,81,100,90,100,1,0,1,0,0,0,3,3,4,3,3,3,3,5,3,1,3,4,5,4,3,4,5,2,2,2,4,3,4,5,3,5,5,6,79,71,61,60,52,4,5,4,6,7,5,6,6,5,6,5,25,14,1,8,1,NA,0,EN,snowball,JPN,4,0
89,Japan,06/05/2020 18:50,06/05/2020 19:00,0,100,571,1,06/05/2020 19:00,91,92,92,100,0,0,0,0,0,0,4,3,4,4,5,6,3,4,5,5,4,5,3,3,4,5,4,3,3,5,4,5,6,3,4,3,1,2,50,50,41,41,39,3,3,2,2,4,6,6,6,6,4,10,57,11,2,3,2,NA,0,JA,snowball,JPN,2,0
89,Japan,04/05/2020 22:16,04/05/2020 22:25,0,100,537,1,04/05/2020 22:26,80,6,71,90,0,1,0,0,0,0,5,3,5,4,5,6,2,4,0,4,6,5,5,5,6,3,6,3,5,4,6,5,0,4,2,5,3,5,81,90,89,18,72,5,4,1,5,8,5,6,4,5,1,9,65,16,2,4,2,NA,1,JA,snowball,JPN,3,0
89,Japan,30/04/2020 17:42,30/04/2020 18:13,0,100,1895,1,30/04/2020 18:13,100,100,92,100,0,1,0,0,0,0,1,3,3,0,1,3,2,3,3,3,0,2,5,0,3,3,3,1,3,3,4,4,4,0,4,2,4,4,91,59,55,35,49,5,5,3,3,4,5,5,1,5,1,4,44,16,2,6,1,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 15:18,30/04/2020 15:29,0,100,691,1,30/04/2020 15:29,100,100,100,80,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,4,5,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,51,92,30,20,10,4,4,3,4,7,4,4,3,3,8,8,43,21,2,8,1,NA,0,JA,snowball,JPN,7,0
89,Japan,07/05/2020 01:34,07/05/2020 01:45,0,100,640,1,07/05/2020 01:45,100,0,40,60,0,0,0,0,0,0,1,4,4,4,1,5,1,4,4,3,4,5,5,2,5,2,6,1,6,4,2,4,5,1,5,2,6,6,38,38,59,18,18,5,5,4,1,9,1,0,4,4,0,0,20,14,1,7,4,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 09:41,06/05/2020 09:47,0,100,363,1,06/05/2020 09:48,100,100,100,100,0,0,0,0,1,0,2,6,2,2,0,6,1,2,1,2,3,6,6,4,6,5,5,6,4,5,4,5,2,4,6,4,0,3,100,22,84,81,90,4,3,4,3,6,6,6,3,4,5,6,26,20,1,8,4,NA,1,JA,snowball,JPN,2,0
89,Japan,07/05/2020 06:50,07/05/2020 07:04,0,100,831,1,07/05/2020 07:04,80,90,80,80,0,0,0,0,0,0,2,3,3,2,3,3,3,2,1,3,3,3,6,1,3,1,3,1,3,1,3,3,4,2,4,3,3,3,83,61,86,87,63,4,3,2,3,4,2,2,2,1,1,5,53,10,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,07/05/2020 23:21,07/05/2020 23:31,0,100,607,1,07/05/2020 23:31,90,100,80,90,1,0,0,1,0,0,4,5,4,4,3,5,2,5,1,5,1,3,1,3,1,2,4,0,3,2,5,5,6,5,4,4,4,2,92,92,82,83,9,4,5,4,4,6,6,6,0,3,8,10,47,21,2,7,1,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 18:02,30/04/2020 18:14,0,100,676,1,30/04/2020 18:14,80,90,90,80,0,0,0,0,0,0,1,4,1,3,1,1,1,1,3,0,4,1,1,1,4,1,4,0,1,0,1,2,3,3,2,3,3,2,81,71,83,78,30,3,3,2,2,5,1,1,1,1,2,7,50,21,1,7,1,NA,0,JA,snowball,JPN,4,0
89,Japan,06/05/2020 00:52,06/05/2020 01:03,0,100,660,1,06/05/2020 01:03,30,100,70,80,0,0,0,0,0,0,2,2,3,2,2,3,2,2,0,3,4,5,6,4,3,3,3,5,3,3,2,4,2,4,4,2,0,2,30,20,94,93,93,2,2,2,0,3,4,4,2,3,4,4,55,18,1,4,1,NA,0,JA,snowball,JPN,3,0
89,Japan,04/05/2020 18:13,04/05/2020 18:24,0,100,643,1,04/05/2020 18:24,100,100,70,35,0,0,0,0,0,0,5,5,2,1,2,2,2,2,2,1,6,5,6,3,5,3,5,1,4,3,3,2,5,1,3,2,4,3,74,37,100,85,22,2,3,2,2,4,3,4,0,5,1,7,17,10,2,5,4,NA,0,JA,snowball,JPN,5,0
89,Japan,01/05/2020 18:43,01/05/2020 18:50,0,100,464,1,01/05/2020 18:50,70,81,71,100,1,1,0,1,0,0,2,3,3,2,2,4,1,1,2,2,2,5,5,4,2,4,3,4,3,2,2,2,4,3,3,2,3,2,44,35,85,93,47,2,3,3,2,2,4,4,3,3,9,10,33,23,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,05/05/2020 04:08,05/05/2020 04:45,0,74,2234,0,12/05/2020 04:45,100,100,82,86,0,0,0,0,0,0,0,4,1,3,0,4,2,3,2,3,1,4,0,0,1,3,3,0,0,2,1,3,1,0,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,JA,snowball,JPN,2,0
89,Japan,30/04/2020 18:09,30/04/2020 18:16,0,100,442,1,30/04/2020 18:16,30,51,51,71,0,0,0,0,0,0,3,3,4,3,3,3,3,4,3,3,4,4,2,4,3,3,3,3,3,3,0,3,3,4,2,4,0,3,52,52,75,76,30,2,4,4,3,7,3,3,2,2,5,5,39,18,2,5,1,NA,1,JA,snowball,JPN,6,0
89,Japan,05/05/2020 04:33,05/05/2020 04:45,0,100,767,1,05/05/2020 04:46,100,100,100,30,0,0,0,1,1,1,0,3,3,3,2,3,3,3,3,3,3,0,0,0,3,1,0,0,0,0,3,3,3,3,0,3,2,3,69,100,6,0,0,4,6,3,4,7,3,2,0,0,0,0,40,17,1,5,1,NA,0,JA,snowball,JPN,6,0
89,Japan,01/05/2020 00:26,01/05/2020 00:33,0,100,399,1,01/05/2020 00:33,91,86,50,86,1,0,0,0,0,0,2,4,5,3,0,5,2,6,2,3,2,3,6,0,3,0,3,2,4,4,4,4,2,3,5,3,5,5,63,63,74,86,0,3,3,4,2,7,4,4,1,3,2,5,21,15,2,8,4,NA,0,JA,snowball,JPN,2,0
89,Japan,07/05/2020 19:05,07/05/2020 19:15,0,100,604,1,07/05/2020 19:15,81,100,70,52,0,0,0,0,0,0,4,2,3,3,3,4,2,3,1,4,4,4,6,4,4,3,5,6,4,4,5,3,3,2,3,3,4,3,40,20,93,67,77,2,1,2,3,4,4,4,3,3,2,6,34,16,2,6,1,NA,0,JA,snowball,JPN,3,0
89,Japan,01/05/2020 03:12,01/05/2020 03:19,0,100,375,1,01/05/2020 03:19,90,100,90,50,0,0,0,0,0,0,3,3,4,4,3,4,2,4,3,3,4,5,4,3,4,4,5,3,3,4,3,4,2,4,3,4,2,3,90,61,81,63,54,3,4,3,4,7,4,4,3,4,5,6,33,16,2,5,2,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 21:03,30/04/2020 21:09,0,100,384,1,30/04/2020 21:09,100,100,100,9,0,0,0,1,0,0,4,0,3,0,0,3,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,100,80,24,0,9,6,6,3,3,5,6,0,0,0,0,0,40,21,1,6,1,NA,0,JA,snowball,JPN,7,0
89,Japan,04/05/2020 08:32,04/05/2020 08:47,0,100,904,1,04/05/2020 08:47,80,100,30,90,0,1,0,1,0,0,3,4,5,3,5,5,3,6,2,3,3,5,1,3,4,6,2,1,3,3,2,2,3,3,3,3,3,4,100,100,48,29,13,4,3,5,5,7,6,6,4,5,3,10,47,14,2,6,1,NA,0,JA,snowball,JPN,2,0
89,Japan,07/05/2020 04:52,07/05/2020 05:00,0,100,489,1,07/05/2020 05:00,82,100,91,91,0,1,1,0,1,0,3,4,5,5,4,4,5,5,1,4,4,5,4,2,3,4,4,4,1,2,4,5,1,5,2,4,4,5,87,65,67,43,41,4,4,3,5,9,5,5,3,3,5,8,45,22,1,9,1,NA,1,JA,snowball,JPN,3,0
89,Japan,06/05/2020 18:34,06/05/2020 18:49,0,100,932,1,06/05/2020 18:49,92,100,85,100,0,0,0,0,0,0,0,3,4,1,3,4,3,4,4,2,4,4,5,1,1,3,6,5,3,3,4,1,1,1,1,2,0,2,95,60,40,30,30,0,1,1,1,2,4,6,2,3,3,3,38,16,2,4,1,NA,0,JA,snowball,JPN,2,0
89,Japan,06/05/2020 18:40,06/05/2020 18:49,0,100,580,1,06/05/2020 18:50,5,95,100,95,0,0,0,0,0,0,0,2,2,3,2,2,1,1,2,3,2,2,5,1,3,0,2,0,1,2,2,6,3,2,2,2,0,0,100,92,75,86,49,3,6,4,4,6,6,4,0,0,6,6,52,18,1,8,1,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 18:24,30/04/2020 18:38,0,100,829,1,30/04/2020 18:38,50,100,73,81,0,0,0,0,0,0,4,0,5,4,3,3,3,6,5,5,4,4,6,1,4,3,2,2,0,6,0,5,0,6,0,6,6,6,51,83,29,35,4,5,5,4,4,6,0,3,0,4,5,3,45,13,2,2,1,NA,0,JA,snowball,JPN,3,0
